ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
31,Paris,French Open,2010-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Fish M.,Berrer M.,97.0,42.0,556.0,944.0,5.0,7.0,6.0,4.0,3.0,6.0,6.0,1.0,6.0,3.0,3.0,2.0,Completed,1.57,2.25,1.68,2.1,1.67,2.1,1.68,2.35,1.62,2.2,1.73,2.4,1.66,2.18
31,Paris,French Open,2010-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Roddick A.,Nieminen J.,8.0,69.0,4600.0,707.0,6.0,2.0,4.0,6.0,4.0,6.0,7.0,6.0,6.0,3.0,3.0,2.0,Completed,1.16,4.5,1.22,4.0,1.22,4.0,1.25,4.55,1.22,3.75,1.26,5.0,1.21,4.22
31,Paris,French Open,2010-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Zeballos H.,Fischer M.,44.0,190.0,935.0,240.0,7.0,6.0,6.0,7.0,1.0,6.0,6.0,4.0,8.0,6.0,3.0,2.0,Completed,1.22,4.0,1.25,3.7,1.25,3.75,1.27,4.35,1.2,4.0,1.28,4.7,1.24,3.88
31,Paris,French Open,2010-05-27,Grand Slam,Outdoor,Clay,2nd Round,5,Fognini F.,Monfils G.,92.0,15.0,570.0,2220.0,2.0,6.0,4.0,6.0,7.0,5.0,6.0,4.0,9.0,7.0,3.0,2.0,Completed,6.0,1.11,5.5,1.12,6.0,1.11,6.54,1.15,5.0,1.14,6.8,1.15,5.55,1.11
31,Paris,French Open,2010-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Hewitt L.,Istomin D.,33.0,72.0,1350.0,660.0,1.0,6.0,6.0,3.0,6.0,4.0,2.0,6.0,6.0,2.0,3.0,2.0,Completed,1.16,4.5,1.25,3.65,1.22,4.0,1.24,4.64,1.22,3.75,1.33,4.9,1.22,4.04
31,Paris,French Open,2010-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Bellucci T.,Andujar P.,29.0,146.0,1482.0,350.0,1.0,6.0,6.0,3.0,2.0,6.0,6.0,4.0,6.0,2.0,3.0,2.0,Completed,1.12,5.5,1.16,4.75,1.17,4.5,1.22,5.07,1.13,5.5,1.29,5.6,1.16,4.84
31,Paris,French Open,2010-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Ljubicic I.,Fish M.,16.0,97.0,2140.0,556.0,6.0,2.0,6.0,7.0,4.0,6.0,6.0,2.0,10.0,8.0,3.0,2.0,Completed,1.36,3.0,1.45,2.6,1.4,2.75,1.49,2.87,1.4,2.75,1.53,3.25,1.4,2.84
31,Paris,French Open,2010-05-28,Grand Slam,Outdoor,Clay,3rd Round,5,Cilic M.,Mayer L.,12.0,57.0,2945.0,822.0,6.0,4.0,3.0,6.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,2.0,Completed,1.36,3.0,1.35,3.1,1.36,3.0,1.42,3.19,1.33,3.0,1.45,3.3,1.38,2.92
31,Paris,French Open,2010-05-29,Grand Slam,Outdoor,Clay,3rd Round,5,Verdasco F.,Kohlschreiber P.,9.0,35.0,3645.0,1320.0,2.0,6.0,6.0,3.0,6.0,3.0,6.0,7.0,6.0,4.0,3.0,2.0,Completed,1.22,4.0,1.21,4.05,1.22,4.0,1.32,3.85,1.2,4.0,1.35,4.5,1.23,3.89
31,Paris,French Open,2010-05-29,Grand Slam,Outdoor,Clay,3rd Round,5,Ginepri R.,Ferrero J.C.,98.0,18.0,538.0,2050.0,7.0,5.0,6.0,3.0,3.0,6.0,2.0,6.0,6.0,4.0,3.0,2.0,Completed,5.0,1.14,4.65,1.17,5.0,1.14,5.05,1.22,4.5,1.17,5.5,1.25,4.63,1.17
31,Paris,French Open,2010-06-02,Grand Slam,Outdoor,Clay,Quarterfinals,5,Melzer J.,Djokovic N.,27.0,3.0,1495.0,6405.0,3.0,6.0,2.0,6.0,6.0,2.0,7.0,6.0,6.0,4.0,3.0,2.0,Completed,4.5,1.2,3.75,1.25,4.0,1.22,4.43,1.26,3.75,1.25,4.5,1.35,3.91,1.25
31,Paris,French Open,2010-06-04,Grand Slam,Outdoor,Clay,Semifinals,5,Soderling R.,Berdych T.,7.0,17.0,4755.0,2115.0,6.0,3.0,3.0,6.0,5.0,7.0,6.0,3.0,6.0,3.0,3.0,2.0,Completed,1.44,2.75,1.45,2.6,1.4,2.75,1.5,2.83,1.44,2.75,1.5,3.1,1.45,2.73
36,London,Wimbledon,2010-06-21,Grand Slam,Outdoor,Grass,1st Round,5,Federer R.,Falla A.,2.0,60.0,8525.0,767.0,5.0,7.0,4.0,6.0,6.0,4.0,7.0,6.0,6.0,0.0,3.0,2.0,Completed,1.005,21.0,1.01,15.0,1.01,21.0,1.01,46.0,1.01,21.0,1.06,48.25,1.01,19.73
36,London,Wimbledon,2010-06-21,Grand Slam,Outdoor,Grass,1st Round,5,Davydenko N.,Anderson K.,5.0,95.0,4785.0,560.0,3.0,6.0,6.0,7.0,7.0,6.0,7.0,5.0,9.0,7.0,3.0,2.0,Completed,1.36,3.0,1.4,2.8,1.4,2.75,1.41,3.22,1.44,2.63,1.47,3.22,1.38,2.95
36,London,Wimbledon,2010-06-21,Grand Slam,Outdoor,Grass,1st Round,5,Hanescu V.,Kuznetsov A.,38.0,167.0,1070.0,278.0,6.0,7.0,7.0,6.0,6.0,3.0,1.0,6.0,7.0,5.0,3.0,2.0,Completed,1.44,2.62,1.55,2.35,1.44,2.63,1.5,2.82,1.4,2.75,1.57,2.82,1.48,2.57
36,London,Wimbledon,2010-06-21,Grand Slam,Outdoor,Grass,1st Round,5,Ilhan M.,Daniel M.,118.0,108.0,432.0,456.0,6.0,7.0,4.0,6.0,6.0,2.0,6.0,3.0,6.0,1.0,3.0,2.0,Completed,1.16,4.5,1.2,4.25,1.22,4.0,1.21,5.12,1.2,4.0,1.28,5.4,1.19,4.45
36,London,Wimbledon,2010-06-21,Grand Slam,Outdoor,Grass,1st Round,5,Istomin D.,Wawrinka S.,70.0,23.0,715.0,1690.0,6.0,7.0,6.0,1.0,2.0,6.0,7.0,6.0,6.0,3.0,3.0,2.0,Completed,2.62,1.44,2.35,1.55,2.63,1.44,2.64,1.56,2.5,1.5,2.71,1.63,2.49,1.51
36,London,Wimbledon,2010-06-21,Grand Slam,Outdoor,Grass,1st Round,5,Djokovic N.,Rochus O.,3.0,68.0,6545.0,730.0,4.0,6.0,6.0,2.0,3.0,6.0,6.0,4.0,6.0,2.0,3.0,2.0,Completed,1.11,6.0,1.16,4.75,1.11,6.0,1.16,6.39,1.17,4.5,1.17,7.0,1.13,5.61
36,London,Wimbledon,2010-06-22,Grand Slam,Outdoor,Grass,1st Round,5,Kamke T.,Garcia-Lopez G.,126.0,39.0,419.0,1060.0,5.0,7.0,2.0,6.0,7.0,5.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,3.0,1.36,3.0,1.35,3.25,1.33,3.1,1.43,3.0,1.36,3.75,1.43,3.05,1.36
36,London,Wimbledon,2010-06-22,Grand Slam,Outdoor,Grass,1st Round,5,Benneteau J.,Vliegen K.,40.0,174.0,1059.0,266.0,2.0,6.0,6.0,7.0,6.0,1.0,6.0,2.0,7.0,5.0,3.0,2.0,Completed,1.16,4.5,1.2,4.25,1.2,4.33,1.22,4.96,1.2,4.0,1.24,5.1,1.19,4.46
36,London,Wimbledon,2010-06-22,Grand Slam,Outdoor,Grass,1st Round,5,Petzschner P.,Robert S.,41.0,76.0,1055.0,666.0,6.0,4.0,7.0,6.0,4.0,6.0,2.0,6.0,6.0,4.0,3.0,2.0,Completed,1.2,4.33,1.25,3.75,1.29,3.5,1.24,4.64,1.2,4.0,1.29,4.64,1.23,3.91
36,London,Wimbledon,2010-06-22,Grand Slam,Outdoor,Grass,1st Round,5,Malisse X.,Ferrero J.C.,63.0,17.0,751.0,2095.0,6.0,2.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,1.0,3.0,2.0,Completed,2.0,1.72,1.85,1.9,1.83,1.83,2.03,1.9,1.83,1.83,2.1,2.05,1.91,1.83
36,London,Wimbledon,2010-06-23,Grand Slam,Outdoor,Grass,1st Round,5,De Bakker T.,Giraldo S.,49.0,54.0,928.0,823.0,6.0,7.0,6.0,4.0,6.0,3.0,5.0,7.0,16.0,14.0,3.0,2.0,Completed,2.0,1.72,1.85,1.9,1.83,1.83,2.12,1.83,1.83,1.83,2.12,1.92,1.9,1.84
36,London,Wimbledon,2010-06-24,Grand Slam,Outdoor,Grass,1st Round,5,Isner J.,Mahut N.,19.0,148.0,1925.0,339.0,6.0,4.0,3.0,6.0,6.0,7.0,7.0,6.0,70.0,68.0,3.0,2.0,Completed,1.66,2.1,1.75,2.0,1.67,2.1,1.9,2.03,1.67,2.1,1.9,2.25,1.7,2.09
36,London,Wimbledon,2010-06-23,Grand Slam,Outdoor,Grass,2nd Round,5,Melzer J.,Troicki V.,16.0,42.0,2125.0,1000.0,6.0,7.0,4.0,6.0,6.0,3.0,7.0,6.0,6.0,3.0,3.0,2.0,Completed,1.4,2.75,1.45,2.65,1.44,2.63,1.43,3.1,1.4,2.75,1.52,3.25,1.42,2.77
36,London,Wimbledon,2010-06-23,Grand Slam,Outdoor,Grass,2nd Round,5,Kohlschreiber P.,Gabashvili T.,35.0,84.0,1230.0,624.0,7.0,6.0,5.0,7.0,2.0,6.0,7.0,6.0,9.0,7.0,3.0,2.0,Completed,1.16,4.5,1.2,4.25,1.22,4.0,1.22,4.96,1.2,4.0,1.31,4.96,1.21,4.2
36,London,Wimbledon,2010-06-23,Grand Slam,Outdoor,Grass,2nd Round,5,Montanes A.,Evans B.,31.0,318.0,1405.0,125.0,3.0,6.0,6.0,3.0,6.0,7.0,6.0,1.0,6.0,4.0,3.0,2.0,Completed,1.61,2.2,1.7,2.05,1.67,2.1,1.69,2.33,1.67,2.1,1.89,2.33,1.69,2.1
36,London,Wimbledon,2010-06-23,Grand Slam,Outdoor,Grass,2nd Round,5,Istomin D.,Schuettler R.,70.0,85.0,715.0,622.0,6.0,3.0,7.0,6.0,4.0,6.0,4.0,6.0,6.0,1.0,3.0,2.0,Completed,1.53,2.37,1.55,2.35,1.57,2.25,1.65,2.41,1.62,2.2,1.65,2.5,1.58,2.31
36,London,Wimbledon,2010-06-24,Grand Slam,Outdoor,Grass,2nd Round,5,Tsonga J.W.,Dolgopolov O.,10.0,43.0,3185.0,996.0,6.0,4.0,6.0,4.0,6.0,7.0,5.0,7.0,10.0,8.0,3.0,2.0,Completed,1.25,3.75,1.28,3.45,1.25,3.75,1.27,4.26,1.22,3.75,1.3,4.26,1.25,3.78
36,London,Wimbledon,2010-06-24,Grand Slam,Outdoor,Grass,2nd Round,5,Benneteau J.,Beck A.,40.0,79.0,1059.0,645.0,3.0,6.0,6.0,2.0,4.0,6.0,7.0,6.0,6.0,3.0,3.0,2.0,Completed,1.66,2.1,1.75,2.0,1.73,2.0,1.77,2.2,1.67,2.1,1.8,2.22,1.71,2.06
36,London,Wimbledon,2010-06-24,Grand Slam,Outdoor,Grass,2nd Round,5,Chardy J.,Lacko L.,55.0,75.0,820.0,671.0,6.0,3.0,7.0,6.0,4.0,6.0,6.0,7.0,8.0,6.0,3.0,2.0,Completed,1.83,1.83,1.9,1.85,1.83,1.83,2.04,1.88,1.83,1.83,2.05,1.95,1.91,1.83
36,London,Wimbledon,2010-06-24,Grand Slam,Outdoor,Grass,2nd Round,5,Fognini F.,Russell M.,80.0,101.0,635.0,519.0,3.0,6.0,5.0,7.0,7.0,5.0,7.0,6.0,6.0,3.0,3.0,2.0,Completed,1.8,1.9,1.8,1.95,1.73,2.0,1.95,1.97,1.83,1.83,1.95,2.1,1.81,1.94
36,London,Wimbledon,2010-06-24,Grand Slam,Outdoor,Grass,2nd Round,5,Nadal R.,Haase R.,1.0,151.0,8745.0,330.0,5.0,7.0,6.0,2.0,3.0,6.0,6.0,0.0,6.0,3.0,3.0,2.0,Completed,1.01,13.0,1.02,10.0,1.02,13.0,1.03,21.0,1.01,15.0,1.04,21.0,1.02,13.84
36,London,Wimbledon,2010-06-24,Grand Slam,Outdoor,Grass,2nd Round,5,Petzschner P.,Kubot L.,41.0,53.0,1055.0,825.0,6.0,4.0,3.0,6.0,4.0,6.0,6.0,3.0,6.0,2.0,3.0,2.0,Completed,1.25,3.75,1.3,3.3,1.33,3.25,1.29,4.05,1.29,3.25,1.33,4.1,1.28,3.54
36,London,Wimbledon,2010-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Mathieu P.H.,Youzhny M.,66.0,14.0,740.0,2665.0,6.0,4.0,2.0,6.0,2.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,4.33,1.2,4.25,1.2,3.75,1.25,4.71,1.24,3.5,1.25,4.71,1.26,4.01,1.23
36,London,Wimbledon,2010-06-25,Grand Slam,Outdoor,Grass,3rd Round,5,Berdych T.,Istomin D.,13.0,70.0,2825.0,715.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,1.14,5.0,1.22,4.0,1.2,4.33,1.2,5.29,1.2,4.0,1.22,5.35,1.19,4.47
36,London,Wimbledon,2010-06-25,Grand Slam,Outdoor,Grass,3rd Round,5,Brands D.,Hanescu V.,98.0,38.0,543.0,1070.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,3.0,3.0,0.0,2.0,2.0,Retired,1.83,1.83,1.87,1.87,1.83,1.83,1.82,2.13,1.83,1.83,2.1,2.2,1.83,1.92
36,London,Wimbledon,2010-06-26,Grand Slam,Outdoor,Grass,3rd Round,5,Ferrer D.,Chardy J.,11.0,55.0,3010.0,820.0,7.0,5.0,6.0,3.0,4.0,6.0,3.0,6.0,7.0,5.0,3.0,2.0,Completed,1.25,3.75,1.25,3.75,1.29,3.5,1.29,4.09,1.29,3.5,1.33,4.09,1.28,3.61
36,London,Wimbledon,2010-06-26,Grand Slam,Outdoor,Grass,3rd Round,5,Nadal R.,Petzschner P.,1.0,41.0,8745.0,1055.0,6.0,4.0,4.0,6.0,6.0,7.0,6.0,2.0,6.0,3.0,3.0,2.0,Completed,1.03,11.0,1.03,10.0,1.04,9.0,1.06,12.0,1.04,10.0,1.1,15.0,1.05,9.96
36,London,Wimbledon,2010-06-26,Grand Slam,Outdoor,Grass,3rd Round,5,Querrey S.,Malisse X.,21.0,63.0,1775.0,751.0,6.0,7.0,6.0,4.0,6.0,2.0,5.0,7.0,9.0,7.0,3.0,2.0,Completed,1.33,3.25,1.35,3.0,1.33,3.25,1.39,3.32,1.33,3.25,1.41,3.4,1.35,3.1
36,London,Wimbledon,2010-06-28,Grand Slam,Outdoor,Grass,4th Round,5,Lu Y.H.,Roddick A.,82.0,7.0,626.0,4510.0,4.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,9.0,7.0,3.0,2.0,Completed,12.0,1.02,8.5,1.05,8.5,1.05,15.5,1.05,10.0,1.04,16.0,1.07,10.65,1.04
36,London,Wimbledon,2010-06-28,Grand Slam,Outdoor,Grass,4th Round,5,Soderling R.,Ferrer D.,6.0,11.0,4755.0,3010.0,6.0,2.0,5.0,7.0,6.0,2.0,3.0,6.0,7.0,5.0,3.0,2.0,Completed,1.08,7.0,1.12,5.75,1.11,6.0,1.14,6.92,1.13,6.0,1.14,7.0,1.11,6.18
49,New York,US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Soderling R.,Haider-Maurer A.,5.0,214.0,4910.0,223.0,7.0,5.0,6.0,3.0,6.0,7.0,5.0,7.0,6.0,4.0,3.0,2.0,Completed,1.01,15.0,1.03,10.0,1.02,11.0,1.02,28.5,1.02,13.0,1.07,31.25,1.02,14.98
49,New York,US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Monfils G.,Kendrick R.,19.0,148.0,2070.0,334.0,3.0,6.0,6.0,3.0,6.0,4.0,6.0,7.0,6.0,4.0,3.0,2.0,Completed,1.25,3.75,1.3,3.3,1.29,3.5,1.34,3.69,1.33,3.0,1.36,4.1,1.3,3.4
49,New York,US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Melzer J.,Tursunov D.,15.0,481.0,2470.0,62.0,6.0,4.0,6.0,2.0,3.0,6.0,4.0,6.0,6.0,2.0,3.0,2.0,Completed,1.16,4.5,1.2,4.3,1.22,4.0,1.22,5.05,1.22,3.75,1.25,5.05,1.22,4.12
49,New York,US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Montanes A.,Przysiezny M.,23.0,90.0,1600.0,602.0,5.0,7.0,1.0,6.0,7.0,5.0,7.0,6.0,6.0,0.0,3.0,2.0,Completed,1.36,3.0,1.35,3.05,1.36,3.0,1.44,3.06,1.33,3.0,1.44,3.25,1.37,2.96
49,New York,US Open,2010-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Mathieu P.H.,Hewitt L.,109.0,34.0,494.0,1215.0,6.0,3.0,6.0,4.0,5.0,7.0,4.0,6.0,6.0,1.0,3.0,2.0,Completed,4.0,1.22,3.75,1.25,4.0,1.22,5.09,1.22,3.75,1.22,5.09,1.28,3.97,1.23
49,New York,US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Clement A.,Baghdatis M.,68.0,18.0,716.0,2095.0,6.0,3.0,2.0,6.0,1.0,6.0,6.0,4.0,7.0,5.0,3.0,2.0,Completed,7.5,1.07,7.0,1.08,7.0,1.08,10.75,1.08,7.0,1.07,11.35,1.1,8.17,1.07
49,New York,US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Paire B.,Schuettler R.,163.0,91.0,294.0,588.0,6.0,3.0,6.0,3.0,4.0,6.0,3.0,6.0,7.0,6.0,3.0,2.0,Completed,2.5,1.5,2.5,1.5,2.5,1.5,2.52,1.61,2.5,1.5,2.75,1.61,2.47,1.52
49,New York,US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Fish M.,Hajek J.,21.0,82.0,1751.0,644.0,6.0,0.0,3.0,6.0,4.0,6.0,6.0,0.0,6.0,1.0,3.0,2.0,Completed,1.01,13.0,1.03,10.0,1.02,11.0,1.03,19.0,1.03,10.0,1.04,21.0,1.03,12.84
49,New York,US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Troicki V.,3.0,47.0,6665.0,980.0,6.0,3.0,3.0,6.0,2.0,6.0,7.0,5.0,6.0,3.0,3.0,2.0,Completed,1.08,7.0,1.08,7.0,1.11,6.0,1.14,7.09,1.13,5.5,1.14,8.5,1.1,6.64
49,New York,US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Mannarino A.,Riba P.,152.0,76.0,326.0,678.0,3.0,6.0,6.0,1.0,6.0,4.0,4.0,6.0,7.0,6.0,3.0,2.0,Completed,1.14,5.0,1.2,4.25,1.22,4.0,1.2,5.29,1.2,4.0,1.25,5.3,1.19,4.46
49,New York,US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Verdasco F.,Fognini F.,8.0,86.0,3330.0,626.0,1.0,6.0,7.0,5.0,6.0,1.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,1.1,6.5,1.12,5.5,1.14,5.0,1.11,8.29,1.13,5.5,1.14,8.29,1.12,6.11
49,New York,US Open,2010-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Nalbandian D.,De Voest R.,33.0,231.0,1235.0,202.0,7.0,6.0,3.0,6.0,6.0,4.0,6.0,7.0,6.0,4.0,3.0,2.0,Completed,1.01,13.0,1.04,9.0,1.03,10.0,1.03,21.0,1.01,13.0,1.05,24.0,1.03,12.85
49,New York,US Open,2010-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Granollers M.,Seppi A.,94.0,56.0,583.0,835.0,2.0,6.0,5.0,7.0,6.0,3.0,6.0,2.0,6.0,3.0,3.0,2.0,Completed,3.25,1.33,3.1,1.33,3.0,1.36,3.32,1.39,2.88,1.36,3.4,1.44,3.08,1.35
49,New York,US Open,2010-09-02,Grand Slam,Outdoor,Hard,2nd Round,5,Nishikori K.,Cilic M.,147.0,13.0,337.0,2855.0,5.0,7.0,7.0,6.0,3.0,6.0,7.0,6.0,6.0,1.0,3.0,2.0,Completed,4.33,1.2,3.45,1.28,4.0,1.22,4.3,1.27,3.25,1.29,4.55,1.3,3.81,1.25
49,New York,US Open,2010-09-02,Grand Slam,Outdoor,Hard,2nd Round,5,Melzer J.,Berankis R.,15.0,124.0,2470.0,428.0,6.0,4.0,6.0,7.0,6.0,3.0,1.0,6.0,7.0,5.0,3.0,2.0,Completed,1.38,2.87,1.4,2.8,1.4,2.75,1.44,3.07,1.4,2.75,1.48,3.25,1.4,2.86
49,New York,US Open,2010-09-02,Grand Slam,Outdoor,Hard,2nd Round,5,Anderson K.,Bellucci T.,77.0,28.0,677.0,1480.0,6.0,7.0,6.0,4.0,5.0,7.0,6.0,4.0,7.0,6.0,3.0,2.0,Completed,1.53,2.37,1.6,2.25,1.62,2.2,1.57,2.6,1.53,2.38,1.75,2.7,1.57,2.34
49,New York,US Open,2010-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Stakhovsky S.,Harrison R.,36.0,220.0,1183.0,214.0,6.0,3.0,5.0,7.0,3.0,6.0,6.0,3.0,7.0,6.0,3.0,2.0,Completed,1.28,3.5,1.35,3.0,1.33,3.25,1.36,3.54,1.36,2.88,1.38,3.64,1.33,3.19
49,New York,US Open,2010-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Lopez F.,Paire B.,25.0,163.0,1515.0,294.0,6.0,4.0,6.0,7.0,5.0,7.0,7.0,6.0,6.0,2.0,3.0,2.0,Completed,1.25,3.75,1.3,3.3,1.25,3.75,1.33,3.74,1.25,3.5,1.33,4.03,1.27,3.58
49,New York,US Open,2010-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Simon G.,Kohlschreiber P.,42.0,31.0,1055.0,1315.0,4.0,6.0,6.0,3.0,1.0,6.0,6.0,1.0,6.0,3.0,3.0,2.0,Completed,1.61,2.2,1.75,2.0,1.73,2.0,1.69,2.33,1.73,2.0,1.97,2.33,1.71,2.08
49,New York,US Open,2010-09-04,Grand Slam,Outdoor,Hard,3rd Round,5,Fish M.,Clement A.,21.0,68.0,1751.0,716.0,4.0,6.0,6.0,3.0,6.0,4.0,1.0,6.0,6.0,3.0,3.0,2.0,Completed,1.11,6.0,1.12,5.75,1.14,5.0,1.17,5.96,1.14,5.0,1.18,6.5,1.14,5.4
49,New York,US Open,2010-09-07,Grand Slam,Outdoor,Hard,4th Round,5,Wawrinka S.,Querrey S.,27.0,22.0,1510.0,1705.0,7.0,6.0,6.0,7.0,7.0,5.0,4.0,6.0,6.0,4.0,3.0,2.0,Completed,1.83,1.83,2.0,1.75,1.83,1.83,2.04,1.88,2.0,1.8,2.05,1.91,1.96,1.8
49,New York,US Open,2010-09-07,Grand Slam,Outdoor,Hard,4th Round,5,Verdasco F.,Ferrer D.,8.0,12.0,3330.0,3065.0,5.0,7.0,6.0,7.0,6.0,3.0,6.0,3.0,7.0,6.0,3.0,2.0,Completed,1.66,2.1,1.7,2.05,1.73,2.0,1.8,2.15,1.73,2.1,1.8,2.25,1.72,2.07
49,New York,US Open,2010-09-09,Grand Slam,Outdoor,Hard,Quarterfinals,5,Youzhny M.,Wawrinka S.,14.0,27.0,2620.0,1510.0,3.0,6.0,7.0,6.0,3.0,6.0,6.0,3.0,6.0,3.0,3.0,2.0,Completed,1.9,1.9,1.7,2.05,1.67,2.1,1.86,2.06,1.73,2.1,1.91,2.25,1.78,2.0
