ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
51,New York,US Open,2013-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Bogomolov A.,Paire B.,73.0,28.0,696.0,1415.0,7.0,5.0,2.0,6.0,6.0,4.0,5.0,7.0,7.0,6.0,3.0,2.0,Completed,2.62,1.4,2.55,1.45,2.62,1.44,2.73,1.52,2.63,1.5,2.8,1.6,2.6,1.48
51,New York,US Open,2013-08-29,Grand Slam,Outdoor,Hard,1st Round,5,Karlovic I.,Blake J.,79.0,100.0,637.0,553.0,6.0,7.0,3.0,6.0,6.0,4.0,7.0,6.0,7.0,6.0,3.0,2.0,Completed,2.2,1.61,2.05,1.7,2.1,1.73,2.3,1.69,2.1,1.73,2.3,1.77,2.14,1.69
51,New York,US Open,2013-08-30,Grand Slam,Outdoor,Hard,2nd Round,5,Granollers M.,Ram R.,43.0,128.0,975.0,439.0,3.0,6.0,4.0,6.0,6.0,2.0,6.0,3.0,7.0,5.0,3.0,2.0,Completed,1.28,3.5,1.3,3.2,1.36,3.0,1.28,4.09,1.36,3.0,1.42,4.1,1.3,3.46
51,New York,US Open,2013-08-30,Grand Slam,Outdoor,Hard,2nd Round,5,Smyczek T.,Bogomolov A.,109.0,73.0,507.0,696.0,3.0,6.0,7.0,6.0,2.0,6.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,2.1,1.66,2.1,1.65,2.1,1.67,2.13,1.8,2.2,1.67,2.25,1.8,2.13,1.69
51,New York,US Open,2013-08-30,Grand Slam,Outdoor,Hard,2nd Round,5,Sousa J.,Nieminen J.,95.0,41.0,583.0,1050.0,1.0,6.0,6.0,3.0,3.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,3.5,1.28,3.5,1.25,3.5,1.29,3.69,1.33,3.5,1.29,3.95,1.35,3.53,1.29
51,New York,US Open,2013-08-30,Grand Slam,Outdoor,Hard,2nd Round,5,Donskoy E.,Gojowczyk P.,102.0,146.0,532.0,371.0,6.0,3.0,6.0,4.0,3.0,6.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,1.57,2.25,1.6,2.2,1.57,2.25,1.61,2.49,1.62,2.25,1.67,2.49,1.61,2.28
51,New York,US Open,2013-08-31,Grand Slam,Outdoor,Hard,2nd Round,5,Hewitt L.,Del Potro J.M.,66.0,6.0,730.0,4740.0,6.0,4.0,5.0,7.0,3.0,6.0,7.0,6.0,6.0,1.0,3.0,2.0,Completed,7.0,1.1,5.25,1.12,6.5,1.11,8.04,1.11,7.0,1.1,8.04,1.17,6.4,1.11
51,New York,US Open,2013-09-01,Grand Slam,Outdoor,Hard,3rd Round,5,Istomin D.,Seppi A.,65.0,23.0,750.0,1550.0,6.0,3.0,6.0,4.0,2.0,6.0,3.0,6.0,6.0,1.0,3.0,2.0,Completed,1.57,2.25,1.65,2.1,1.67,2.2,1.6,2.55,1.67,2.2,1.77,2.55,1.65,2.2
51,New York,US Open,2013-09-01,Grand Slam,Outdoor,Hard,3rd Round,5,Granollers M.,Smyczek T.,43.0,109.0,975.0,507.0,6.0,4.0,4.0,6.0,0.0,6.0,6.0,3.0,7.0,5.0,3.0,2.0,Completed,1.5,2.5,1.52,2.35,1.57,2.38,1.58,2.59,1.53,2.5,1.62,2.62,1.54,2.43
51,New York,US Open,2013-09-02,Grand Slam,Outdoor,Hard,4th Round,5,Gasquet R.,Raonic M.,9.0,11.0,2625.0,2555.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,6.0,7.0,5.0,3.0,2.0,Completed,2.2,1.66,2.1,1.65,2.25,1.62,2.15,1.8,2.2,1.67,2.42,1.8,2.17,1.67
51,New York,US Open,2013-09-03,Grand Slam,Outdoor,Hard,4th Round,5,Youzhny M.,Hewitt L.,24.0,66.0,1475.0,730.0,6.0,3.0,3.0,6.0,6.0,7.0,6.0,4.0,7.0,5.0,3.0,2.0,Completed,1.57,2.37,1.55,2.3,1.62,2.25,1.59,2.56,1.62,2.25,1.7,2.56,1.59,2.32
51,New York,US Open,2013-09-04,Grand Slam,Outdoor,Hard,Quarterfinals,5,Gasquet R.,Ferrer D.,9.0,4.0,2625.0,7210.0,6.0,3.0,6.0,1.0,4.0,6.0,2.0,6.0,6.0,3.0,3.0,2.0,Completed,3.2,1.36,2.9,1.35,3.0,1.4,3.2,1.41,3.0,1.4,3.4,1.44,3.05,1.37
51,New York,US Open,2013-09-07,Grand Slam,Outdoor,Hard,Semifinals,5,Djokovic N.,Wawrinka S.,1.0,10.0,10980.0,2610.0,2.0,6.0,7.0,6.0,3.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,1.14,5.5,1.2,4.0,1.2,4.5,1.18,5.93,1.2,4.5,1.25,5.93,1.19,4.78
